NAME,GEOIDFQ,SUMLEVEL,YEAR,METRIC,FUEL_TYPE,VALUE
Perry,0500000US39127,050,2019,Capacity,Wind,0.0
Perry,0500000US39127,050,2020,Capacity,Wind,0.0
Perry,0500000US39127,050,2021,Capacity,Wind,0.0
Perry,0500000US39127,050,2022,Capacity,Wind,0.0
Perry,0500000US39127,050,2023,Capacity,Wind,0.0
Perry,0500000US39127,050,2024,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2009,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2010,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2011,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2012,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2013,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2014,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2015,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2016,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2017,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2018,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2019,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2020,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2021,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2022,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2023,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2024,Facilities,Biomass,0.0
Pickaway,0500000US39129,050,2009,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2010,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2011,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2012,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2013,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2014,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2015,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2016,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2017,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2018,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2019,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2020,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2021,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2022,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2023,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2024,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2009,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2010,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2011,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2012,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2013,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2014,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2015,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2016,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2017,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2018,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2019,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2020,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2021,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2022,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2023,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2024,Facilities,Hydroelectric,0.0
Pickaway,0500000US39129,050,2009,Facilities,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2010,Facilities,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2011,Facilities,Solar Photovoltaic,1.0
Pickaway,0500000US39129,050,2012,Facilities,Solar Photovoltaic,1.0
Pickaway,0500000US39129,050,2013,Facilities,Solar Photovoltaic,4.0
Pickaway,0500000US39129,050,2014,Facilities,Solar Photovoltaic,3.0
Pickaway,0500000US39129,050,2015,Facilities,Solar Photovoltaic,1.0
Pickaway,0500000US39129,050,2016,Facilities,Solar Photovoltaic,4.0
Pickaway,0500000US39129,050,2017,Facilities,Solar Photovoltaic,2.0
Pickaway,0500000US39129,050,2018,Facilities,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2019,Facilities,Solar Photovoltaic,1.0
Pickaway,0500000US39129,050,2020,Facilities,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2021,Facilities,Solar Photovoltaic,1.0
Pickaway,0500000US39129,050,2022,Facilities,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2023,Facilities,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2024,Facilities,Solar Photovoltaic,5.0
Pickaway,0500000US39129,050,2009,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2010,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2011,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2012,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2013,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2014,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2015,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2016,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2017,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2018,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2019,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2020,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2021,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2022,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2023,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2024,Facilities,Solid Waste,0.0
Pickaway,0500000US39129,050,2009,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2010,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2011,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2012,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2013,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2014,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2015,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2016,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2017,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2018,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2019,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2020,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2021,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2022,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2023,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2024,Facilities,Wind,0.0
Pickaway,0500000US39129,050,2009,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2010,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2011,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2012,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2013,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2014,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2015,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2016,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2017,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2018,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2019,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2020,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2021,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2022,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2023,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2024,Capacity,Biomass,0.0
Pickaway,0500000US39129,050,2009,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2010,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2011,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2012,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2013,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2014,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2015,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2016,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2017,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2018,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2019,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2020,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2021,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2022,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2023,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2024,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,0500000US39129,050,2009,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2010,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2011,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2012,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2013,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2014,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2015,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2016,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2017,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2018,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2019,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2020,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2021,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2022,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2023,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2024,Capacity,Hydroelectric,0.0
Pickaway,0500000US39129,050,2009,Capacity,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2010,Capacity,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2011,Capacity,Solar Photovoltaic,0.0137
Pickaway,0500000US39129,050,2012,Capacity,Solar Photovoltaic,0.00598
Pickaway,0500000US39129,050,2013,Capacity,Solar Photovoltaic,0.03178
Pickaway,0500000US39129,050,2014,Capacity,Solar Photovoltaic,0.06448000000000001
Pickaway,0500000US39129,050,2015,Capacity,Solar Photovoltaic,0.01674
Pickaway,0500000US39129,050,2016,Capacity,Solar Photovoltaic,0.07629
Pickaway,0500000US39129,050,2017,Capacity,Solar Photovoltaic,0.019719999999999998
Pickaway,0500000US39129,050,2018,Capacity,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2019,Capacity,Solar Photovoltaic,0.0132
Pickaway,0500000US39129,050,2020,Capacity,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2021,Capacity,Solar Photovoltaic,0.0252
Pickaway,0500000US39129,050,2022,Capacity,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2023,Capacity,Solar Photovoltaic,0.0
Pickaway,0500000US39129,050,2024,Capacity,Solar Photovoltaic,132.448565
Pickaway,0500000US39129,050,2009,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2010,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2011,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2012,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2013,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2014,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2015,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2016,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2017,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2018,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2019,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2020,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2021,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2022,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2023,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2024,Capacity,Solid Waste,0.0
Pickaway,0500000US39129,050,2009,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2010,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2011,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2012,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2013,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2014,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2015,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2016,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2017,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2018,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2019,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2020,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2021,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2022,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2023,Capacity,Wind,0.0
Pickaway,0500000US39129,050,2024,Capacity,Wind,0.0
Ross,0500000US39141,050,2009,Facilities,Biomass,1.0
Ross,0500000US39141,050,2010,Facilities,Biomass,0.0
Ross,0500000US39141,050,2011,Facilities,Biomass,1.0
Ross,0500000US39141,050,2012,Facilities,Biomass,0.0
Ross,0500000US39141,050,2013,Facilities,Biomass,0.0
Ross,0500000US39141,050,2014,Facilities,Biomass,0.0
Ross,0500000US39141,050,2015,Facilities,Biomass,0.0
Ross,0500000US39141,050,2016,Facilities,Biomass,0.0
Ross,0500000US39141,050,2017,Facilities,Biomass,0.0
Ross,0500000US39141,050,2018,Facilities,Biomass,0.0
Ross,0500000US39141,050,2019,Facilities,Biomass,0.0
Ross,0500000US39141,050,2020,Facilities,Biomass,0.0
Ross,0500000US39141,050,2021,Facilities,Biomass,0.0
Ross,0500000US39141,050,2022,Facilities,Biomass,0.0
Ross,0500000US39141,050,2023,Facilities,Biomass,0.0
Ross,0500000US39141,050,2024,Facilities,Biomass,0.0
Ross,0500000US39141,050,2009,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2010,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2011,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2012,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2013,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2014,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2015,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2016,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2017,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2018,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2019,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2020,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2021,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2022,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2023,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2024,Facilities,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2009,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2010,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2011,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2012,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2013,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2014,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2015,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2016,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2017,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2018,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2019,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2020,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2021,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2022,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2023,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2024,Facilities,Hydroelectric,0.0
Ross,0500000US39141,050,2009,Facilities,Solar Photovoltaic,0.0
Ross,0500000US39141,050,2010,Facilities,Solar Photovoltaic,0.0
Ross,0500000US39141,050,2011,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2012,Facilities,Solar Photovoltaic,2.0
Ross,0500000US39141,050,2013,Facilities,Solar Photovoltaic,2.0
Ross,0500000US39141,050,2014,Facilities,Solar Photovoltaic,2.0
Ross,0500000US39141,050,2015,Facilities,Solar Photovoltaic,4.0
Ross,0500000US39141,050,2016,Facilities,Solar Photovoltaic,3.0
Ross,0500000US39141,050,2017,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2018,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2019,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2020,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2021,Facilities,Solar Photovoltaic,0.0
Ross,0500000US39141,050,2022,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2023,Facilities,Solar Photovoltaic,2.0
Ross,0500000US39141,050,2024,Facilities,Solar Photovoltaic,1.0
Ross,0500000US39141,050,2009,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2010,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2011,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2012,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2013,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2014,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2015,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2016,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2017,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2018,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2019,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2020,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2021,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2022,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2023,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2024,Facilities,Solid Waste,0.0
Ross,0500000US39141,050,2009,Facilities,Wind,0.0
Ross,0500000US39141,050,2010,Facilities,Wind,0.0
Ross,0500000US39141,050,2011,Facilities,Wind,0.0
Ross,0500000US39141,050,2012,Facilities,Wind,0.0
Ross,0500000US39141,050,2013,Facilities,Wind,0.0
Ross,0500000US39141,050,2014,Facilities,Wind,0.0
Ross,0500000US39141,050,2015,Facilities,Wind,0.0
Ross,0500000US39141,050,2016,Facilities,Wind,0.0
Ross,0500000US39141,050,2017,Facilities,Wind,0.0
Ross,0500000US39141,050,2018,Facilities,Wind,0.0
Ross,0500000US39141,050,2019,Facilities,Wind,0.0
Ross,0500000US39141,050,2020,Facilities,Wind,0.0
Ross,0500000US39141,050,2021,Facilities,Wind,0.0
Ross,0500000US39141,050,2022,Facilities,Wind,0.0
Ross,0500000US39141,050,2023,Facilities,Wind,0.0
Ross,0500000US39141,050,2024,Facilities,Wind,0.0
Ross,0500000US39141,050,2009,Capacity,Biomass,92.8
Ross,0500000US39141,050,2010,Capacity,Biomass,0.0
Ross,0500000US39141,050,2011,Capacity,Biomass,92.8
Ross,0500000US39141,050,2012,Capacity,Biomass,0.0
Ross,0500000US39141,050,2013,Capacity,Biomass,0.0
Ross,0500000US39141,050,2014,Capacity,Biomass,0.0
Ross,0500000US39141,050,2015,Capacity,Biomass,0.0
Ross,0500000US39141,050,2016,Capacity,Biomass,0.0
Ross,0500000US39141,050,2017,Capacity,Biomass,0.0
Ross,0500000US39141,050,2018,Capacity,Biomass,0.0
Ross,0500000US39141,050,2019,Capacity,Biomass,0.0
Ross,0500000US39141,050,2020,Capacity,Biomass,0.0
Ross,0500000US39141,050,2021,Capacity,Biomass,0.0
Ross,0500000US39141,050,2022,Capacity,Biomass,0.0
Ross,0500000US39141,050,2023,Capacity,Biomass,0.0
Ross,0500000US39141,050,2024,Capacity,Biomass,0.0
Ross,0500000US39141,050,2009,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2010,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2011,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2012,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2013,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2014,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2015,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2016,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2017,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2018,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2019,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2020,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2021,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2022,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2023,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2024,Capacity,Captured Heat from Biologically Derived Methane Gas,0.0
Ross,0500000US39141,050,2009,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2010,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2011,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2012,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2013,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2014,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2015,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2016,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2017,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2018,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2019,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2020,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2021,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2022,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2023,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2024,Capacity,Hydroelectric,0.0
Ross,0500000US39141,050,2009,Capacity,Solar Photovoltaic,0.0
Ross,0500000US39141,050,2010,Capacity,Solar Photovoltaic,0.0
Ross,0500000US39141,050,2011,Capacity,Solar Photovoltaic,0.003
Ross,0500000US39141,050,2012,Capacity,Solar Photovoltaic,0.03672
Ross,0500000US39141,050,2013,Capacity,Solar Photovoltaic,0.01584
Ross,0500000US39141,050,2014,Capacity,Solar Photovoltaic,0.10424
Ross,0500000US39141,050,2015,Capacity,Solar Photovoltaic,0.0288
Ross,0500000US39141,050,2016,Capacity,Solar Photovoltaic,0.0479
Ross,0500000US39141,050,2017,Capacity,Solar Photovoltaic,0.0143
Ross,0500000US39141,050,2018,Capacity,Solar Photovoltaic,0.02508
Ross,0500000US39141,050,2019,Capacity,Solar Photovoltaic,0.02175
Ross,0500000US39141,050,2020,Capacity,Solar Photovoltaic,0.0067
Ross,0500000US39141,050,2021,Capacity,Solar Photovoltaic,0.0
Ross,0500000US39141,050,2022,Capacity,Solar Photovoltaic,0.71712
Ross,0500000US39141,050,2023,Capacity,Solar Photovoltaic,68.16929999999999
Ross,0500000US39141,050,2024,Capacity,Solar Photovoltaic,155.80719
Ross,0500000US39141,050,2009,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2010,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2011,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2012,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2013,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2014,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2015,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2016,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2017,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2018,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2019,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2020,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2021,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2022,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2023,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2024,Capacity,Solid Waste,0.0
Ross,0500000US39141,050,2009,Capacity,Wind,0.0
Ross,0500000US39141,050,2010,Capacity,Wind,0.0
Ross,0500000US39141,050,2011,Capacity,Wind,0.0
Ross,0500000US39141,050,2012,Capacity,Wind,0.0
Ross,0500000US39141,050,2013,Capacity,Wind,0.0
Ross,0500000US39141,050,2014,Capacity,Wind,0.0
Ross,0500000US39141,050,2015,Capacity,Wind,0.0
Ross,0500000US39141,050,2016,Capacity,Wind,0.0
Ross,0500000US39141,050,2017,Capacity,Wind,0.0
Ross,0500000US39141,050,2018,Capacity,Wind,0.0
Ross,0500000US39141,050,2019,Capacity,Wind,0.0
Ross,0500000US39141,050,2020,Capacity,Wind,0.0
Ross,0500000US39141,050,2021,Capacity,Wind,0.0
Ross,0500000US39141,050,2022,Capacity,Wind,0.0
Ross,0500000US39141,050,2023,Capacity,Wind,0.0
Ross,0500000US39141,050,2024,Capacity,Wind,0.0
Union,0500000US39159,050,2009,Facilities,Biomass,0.0
Union,0500000US39159,050,2010,Facilities,Biomass,0.0
Union,0500000US39159,050,2011,Facilities,Biomass,0.0
Union,0500000US39159,050,2012,Facilities,Biomass,0.0
Union,0500000US39159,050,2013,Facilities,Biomass,0.0
Union,0500000US39159,050,2014,Facilities,Biomass,0.0
